"","BUS_STOP_N","BUS_ROOF_N","LOC_DESC","LONGITUDE","LATITUDE"
"392","83319","B03","AFT LOR J TELOK KURAU",103.907120886682,1.31271919882551
"393","49239","B06","OPP NYEE PHOE GROUP",103.727957306324,1.44060955398425
"394","21559","B04","CISCO RECALL",103.720513299914,1.32670641127078
"395","53159","B11","BLK 260",103.841696988498,1.35957677943361
"396","53019","B02","OPP ST. THERESA'S HOME",103.838802149293,1.34581926344872
"397","84701","B07","BLK 151",103.912062866993,1.33601281343286
"398","64579","B04","BET BLKS 544/546",103.892694272453,1.37830136978195
"399","47039","B23","AFT VIEW RD",103.788960270255,1.45154708198151
"400","53079","B14","FLAME TREE PK",103.8286638086,1.3607671888062
"401","28091","B23","LAKESIDE STN",103.720048635633,1.34423531062098
"402","80071","B05","YI XIU FTY BLDG",103.876642871291,1.31382086937268
"403","16181","B04","CTRL LIB",103.772457120571,1.29654357681973
"404","26069","B11","AFT TUAS AVE 16",103.638906855827,1.31853301255548
"405","59251","B15","OPP DARUL MAKMUR MQUE",103.833651399454,1.43671722486425
"406","58289","B04","OPP SEMBAWANG SEC SCH",103.816355246027,1.44481850026044
"407","19021","B05","SP SMA",103.781289739299,1.30956786504129
"408","84431","B10","BLK 3014",103.950238812603,1.3351155028492
"409","63091","B12","OPP BLK 106",103.891445679779,1.35379425919697
"410","46079","B05","OPP BLK 137",103.776969235273,1.43888176828983
"411","57081","B13","OPP BLK 713",103.826555565102,1.42755954557091
"412","48029","B19","BEF MANDAI LAKE RD",103.779610207169,1.41056057638357
"413","45329","B08","OPP YEW TEE STN",103.747825928196,1.39733579886946
"414","44191","B01","OPP BLK 171",103.766966870235,1.37872840150514
"415","25399","B09","AFT PIONEER RD",103.637253389004,1.32874248365651
"416","54109","B04","BEF ANG MO KIO AVE 10",103.854287800609,1.35716765068797
"417","18129","B07","AYER RAJAH IND EST",103.785701499339,1.29771761719987
"418","31039","B05","OPP CIVIL DEFENCE ACAD",103.693328916819,1.36560452176025
"419","46449","B04","BLK 875",103.790082865817,1.44235654666719
"420","60039","B06","OPP BLK 66",103.869760404492,1.31993772424701
"421","43731","B02","OPP BLK 217",103.754180436652,1.34632614003068
"422","28621","B07","BLK 241",103.743615969422,1.34160223496045
"423","55349","B02","THOMSON GR",103.836461849641,1.38484500262647
"424","76191","B03","BLK 401",103.944801758487,1.3568857099003
"425","67449","B03","BLK 323B",103.893084773118,1.39210193336987
"426","96271","B03","OPP GLOBAL LOGISTICS CTR",103.963579913366,1.32914885361498
"427","83099","B14","AFT PERPETUAL SUCCOUR CH",103.91800658466,1.32076551171847
"428","77199","B14","OPP BLK 500A",103.945698292823,1.37707480261025
"429","64229","B10","BEF DEFU AVE 2",103.902134434313,1.36241654135676
"430","17389","B04A","OPP WEST BAY RESORT CONDO",103.767045318031,1.29905136769137
"431","53089","B16","FABER GDN",103.828243499736,1.36405423217914
"432","44219","B04","BET BLKS 139/140",103.769266528568,1.37581949686852
"433","84619","B20","WATERFRONT ISLE",103.927414451247,1.33896234844625
"434","97101","B39","BEF JLN MARIAM",103.967464442673,1.36325441334623
"435","46589","B07","BLK 146",103.774062343991,1.43632568135168
"436","43511","B07","BT BATOK SWIM CPLX",103.748361701725,1.34501674749629
"437","59541","B06","OPP KHATIB CAMP",103.830203867791,1.42360663424128
"438","24249","B06","ASIATIC AGRICULTURAL IND",103.672278820019,1.32001167743083
"439","66021","B07","NEW TECH PK",103.861850213261,1.35103150696872
"440","71089","B03","OPP EUNOS TECHNOLINK",103.901200201539,1.33273188951532
"441","21079","B16","OPP JURONG ABATTOIR",103.722739996837,1.31343783558369
"442","20129","B26","BET BLKS 50/51",103.73758239659,1.32033013003659
"443","75061","B25","OPP BEDOK REFORM TRG CTR",103.936530158388,1.34078930095331
"444","22401","B07","AFT SHIPYARD RD",103.697101945876,1.31015107266451
"445","64521","B01A","BLK 834",103.889472967639,1.36997213549583
"446","50169","NIL","AFT IRRAWADDY RD",103.844169291913,1.32648713875356
"447","22399","B08","Aft Jln Buroh",103.696014053995,1.31336033174263
"448","59411","B06","BLK 356",103.845562370803,1.42506084882669
"449","43739","B01","BLK 217",103.754611844881,1.34646113936057
"450","93171","B15","OPP CP D3",103.924146311622,1.30510596170794
"451","25499","B06","SUPER CONTINENTAL",103.638154059047,1.33877519083084
"452","47069","B17","NORTHTECH",103.798720634316,1.45591819493571
"453","15219","B12","PASIR VIEW PK",103.787020918538,1.27817090454262
"454","11119","B06","FARRER RD STN EXIT A",103.80758010104,1.31719057424286
"455","01039","B09","BUGIS CUBE",103.85552228966,1.29821576366776
"456","92081","B09","ST. PATRICK'S SCH",103.917629788553,1.3075174435815
"457","80011","B03","AFT PADANG JERINGAU",103.867261489459,1.30975743667176
"458","44589","B03","OPP BLK 489A",103.74010280799,1.37512267742318
"459","84661","B03","BLK 172",103.94440712361,1.31983663252814
"460","43681","B07","BT BATOK HME FOR THE AGED",103.743620918173,1.36179080124015
"461","44581","B04","BLK 489A",103.740367415054,1.3752502387371
"462","52089","B03","OPP BLK 195",103.860398333359,1.32998515796452
"463","08057","B04","DHOBY GHAUT STN",103.845372642623,1.29931351282214
"464","46499","B08","OPP BLK 402",103.772251498164,1.43230409900984
"465","28121","B03","OPP TRACK 18",103.733344840274,1.3503851288052
"466","64059","B34","BLK 355",103.898327112171,1.37246132513414
"467","47079","B15","OPP BRITISH AMERICAN TOBACCO",103.802941211311,1.45779845589955
"468","53061","B09","BEF WINDSOR PK RD",103.828802414186,1.35721764185209
"469","83191","B08","BEF FRANKEL DR",103.915942233305,1.31729248130234
"470","93051","B11","AFT DUNBAR WK",103.918679890203,1.31070038385874
"471","99101","B04","GOVT CHALETS",103.981708549429,1.39140351082287
"472","60121","B11","BOON KENG STN / BLK 102",103.861879879011,1.32016467954194
"473","60031","B05","BEF GEYLANG BAHRU STN",103.87015771937,1.32045002723874
"474","59389","B11","OPP BLK 314",103.842039894036,1.43207938320398
"475","68209","B09","OPP SELETAR CAMP",103.873565306713,1.41144355784082
"476","81051","B13","SIMS VILLE",103.890378751206,1.31661547884768
"477","78109","B12","DOWNTOWN EAST",103.953942631648,1.37536116166539
"478","65551","B11","BLK 227A",103.893339072924,1.40375798379081
"479","44129","B01","OPP BLK 113",103.750807859559,1.37744772874964
"480","64399","B03","BLK 512",103.889290341361,1.37125224426476
"481","16011","B17","OPP HAW PAR VILLA STN",103.781788875839,1.28284018567385
"482","23381","B01A","PLANT ENGRG",103.694512672178,1.30778450442052
"483","24089","B01","AFT GUL AVE",103.670684904732,1.31436775803789
"484","29039","B03","BEF PENJURU WK",103.735892955362,1.31785845337496
"485","19061","B08","AYER RAJAH TELECOMS",103.777892602732,1.30750846379144
"486","67309","B02","OPP BLK 305 CP",103.887548015009,1.38815992394676
"487","28461","B07","BLK 347",103.732000187047,1.34541845750691
"488","68139","B10","YOUTH FLYING CLUB",103.862097100596,1.41440551019058
"489","01019","B04","BRAS BASAH CPLX",103.852976648967,1.29693992064498
"490","43679","B07","BLK 402",103.744179141442,1.36494931521331
"491","23189","B09","BEF FIRST LOK YANG RD",103.693916835042,1.32766650762894
"492","46139","B04","AFT RIVERSIDE RD",103.777251654291,1.44614527032484
"493","03239","B02","SHENTON WAY TER",103.848940552601,1.2731265186419
"494","21099","B01","JURONG ISLAND CHECKPT",103.711170900363,1.31017596456935
"495","93071","B01","CRESCENDO BLDG",103.926417870724,1.31294519703901
"496","46041","B37","OPP GLOBALFOUNDRIES",103.764092012001,1.43668098852412
"497","13199","B02","AFT ORCHARD BLVD",103.829979060033,1.30222665853788
"498","59379","B03","OPP CHUNG CHENG HIGH SCH",103.8382596508,1.41943481134432
"499","20011","B16","BLK 506",103.761364832109,1.31302342956993
"500","66071","B04","OPP PUB RECREATION CLUB",103.867430166421,1.34373828101261
"501","52271","B05","JACKSON SQ",103.849755455358,1.33688296442615
"502","05519","B01","OPP MARITIME HSE",103.841064053327,1.27553271976874
"503","52281","B01","BLK 68",103.853654602618,1.33453590392377
"504","20121","B21","OPP BLK 51",103.737061947006,1.32023352166942
"505","59321","B28","BLK 794",103.831834666015,1.42003487424359
"506","59561","B30","OPP KHATIB STN EXIT D",103.83299638485,1.41867508662625
"507","10231","B05","BLK 51 CP",103.827676993576,1.2904027858127
"508","59439","B03","BLK 858",103.83829014363,1.41778919093157
"509","31089","B12","HQ 5TH SIB CAMP I",103.697070655107,1.37985777326175
"510","84159","B03","OPP CASAFINA / TEMASEK JC",103.933042589917,1.31668188045233
"511","84411","B02","BLK 526",103.929342550703,1.33384198641498
"512","59329","B27","NAVAL BASE SEC SCH",103.831770446058,1.41971724425801
"513","22479","B02","AFT JURONG WEST ST 93",103.693065408132,1.33474604248028
"514","05269","B07","MAXWELL RD FC",103.844672903605,1.28105062386771
"515","95089","B03","OPP CHANGI BEACH CP 5",103.995843562411,1.38960660148753
"516","21541","B02","AFT FOURTH CHIN BEE RD",103.719935356962,1.33141700344272
"517","65311","NIL","OASIS STN EXIT B / BLK 617D",103.912793791144,1.40208273929167
"518","11021","B01","AFT QUEENSTOWN NPC HQ",103.802240386967,1.28944903463681
"519","83321","B01","KEMBANGAN STN",103.913636604825,1.3217557696087
"520","98311","B01","BEF MARIAM WALK",103.968615803401,1.35928019723092
"521","68111","B13","BEF SELETAR CAMP G",103.871397445601,1.40232762451429
"522","75229","B07","TEMASEK POLY EAST G",103.936691370375,1.34502101753082
"523","11159","B08","AFT CH OF OUR SAVIOUR",103.803731351195,1.29801160200783
"524","10489","B01","BLK 73",103.817750556619,1.28820652868567
"525","20341","B07","PAN TECH IND CPLX",103.750463063144,1.31183926045325
"526","77179","B03","OPP PASIR RIS STN EXIT A",103.950844701961,1.37259896682708
"527","66569","B06","OPP BLK 991B",103.8825611155,1.38310386744392
"528","84329","B07","BLK 414",103.929606012495,1.33029529657658
"529","07231","B03","BEF TAI HOE HOTEL",103.857329091319,1.30967431094554
"530","66589","B01","BUANGKOK SPORTS PK",103.879427467521,1.38214170659056
"531","31041","B04","BEF MUSLIM CEMY PATH 7",103.693918794891,1.36872022220405
"532","21391","B06","RIVER VALLEY HIGH SCH",103.708636074392,1.34495674234663
"533","22501","B02","Blk 662A",103.702929663066,1.33764960945007
"534","54011","B01","BLK 207",103.843476682236,1.36577405023639
"535","22509","B01","BLK 664C",103.703279384181,1.33800082903511
"536","82121","B03","DUNMAN VIEW",103.896664449282,1.30965702131622
"537","55301","B03","AMK POLICE DIV HQ",103.844496373177,1.38423842303153
"538","60071","B02","KOLAM AYER IND EST",103.870397174867,1.32707714566668
"539","52391","B03","OPP BLK 231",103.859884864379,1.33760106902797
"540","95141","B07","AFT CARGO BLDG D",103.99815690671,1.38135449065979
"541","28129","B04","AFT TRACK 18",103.73379170893,1.35028645861394
"542","28281","B19","OPP BLK 227",103.735410862188,1.34205087050318
"543","46661","B01","OPP BLK 896B",103.79239743762,1.43760347308481
"544","12079","B10","OPP BLK 116",103.772597877006,1.32380216166337
"545","65319","NIL","OASIS STN / EXIT A",103.912599094936,1.40251967233382
"546","28139","B06","AFT TRACK 22",103.730428265513,1.35310912842914
"547","22449","B02","BLK 685B",103.70380311972,1.34264730613175
"548","52251","B01","CHUNG HWA FREE CLINIC",103.851436273124,1.33295297870825
"549","59299","B04","BLK 671 CP",103.840984583368,1.41897719981443
"550","28349","B16","OPP CHINESE GDN STN",103.733213384938,1.34252944513471
"551","70111","B05","OPP CENCON BLDG",103.87718180489,1.33080219933455
"552","65161","B04","MERDIAN STN EXIT B",103.908653444435,1.39732366372127
"553","76411","B01","NGEE ANN SEC SCH",103.957497115696,1.35384749675382
"554","21469","B02","BEF CHIA PING RD",103.718082065736,1.32752638007386
"555","43671","B08","OPP DUNEARN SEC SCH",103.743417888472,1.36454068907147
"556","76151","B07","BLK 237",103.947121592119,1.35532233627732
"557","21351","B06","BEF BOON LAY WAY",103.709566527398,1.33876178115966
"558","64441","B04","HOUGANG G. SHOP MALL",103.888133311147,1.37982319308673
"559","15119","B05","OPP SCI PK 2 / THE GALEN",103.785088095919,1.28705956457485
"560","47571","B04","BLK 618",103.796458045385,1.43347392196454
"561","24209","B02","AFT GUL LANE",103.659919423281,1.31529152976707
"562","91071","B17","BEF TG KATONG RD",103.896033735515,1.30175978386398
"563","54271","B13","BLK 586",103.853491729607,1.36998298538207
"564","54229","B22","ANG MO KIO PR SCH",103.83982996056,1.36961137644726
"565","31169","B31","TEEN CHALLENGE",103.699971685392,1.372380004618
"566","01639","B02","BEF BEACH RD",103.855598139445,1.29739508638646
"567","95149","B08","BEF CARGO BLDG D",103.997906170388,1.38140724954501
"568","59399","B09","OPP BLK 367",103.845540906512,1.43024370555474
"569","95049","B04","SATS CARGO TER",103.994393394509,1.37352220040056
"570","17051","B06","OPP REGENT PK",103.762345628719,1.31722382516268
"571","59091","B13","BLK 154",103.835090333372,1.43172333375501
"572","21139","B14","AFT JURONG PORT RD",103.718328546098,1.3143705298143
"573","85031","B03","EXCELSIOR GDNS",103.952318490783,1.3250188657064
"574","26099","B03","BEF TUAS AVE 13",103.63605481783,1.32471369888115
"575","55221","B02","OPP SMRT BUSES AMK DEPOT",103.846208377761,1.38780025430349
"576","44479","B02","BLK 206",103.748321749509,1.38047446864505
"577","17189","B18","BLK 317",103.764092679261,1.31781852923458
"578","70191","B03","OPP BLK 66",103.887980933855,1.32720460434042
"579","83251","B08","BEF JLN KHAIRUDDIN",103.922046481834,1.31922640085349
"580","56191","B54","TEACHERS' HOUSING EST",103.829452359211,1.37885093173157
"581","96219","B01","TANAH MERAH FERRY TER",103.988928154553,1.31520792967078
"582","54531","B08","OPP BISHAN PK",103.851248488112,1.35830686202988
"583","84371","B03","BLK 546",103.926231761058,1.3305583694731
"584","28259","B12","OPP S'PORE SCIENCE CTR",103.737037517241,1.33412397665531
"585","25161","B07","TOYOCHEM INK",103.655137684832,1.32732091125572
"586","64011","B29","NAUNG RESIDENCE",103.892800272474,1.36762966750899
"587","52409","B04","OPP BLK 102",103.850995506144,1.32805976386151
"588","67439","B04","BLK 291A",103.897458806985,1.39547608313745
"589","28459","B06","OPP PARC OASIS",103.734386628723,1.34438492510159
"590","20211","B03","BLK 41",103.741738270111,1.32180773266079
"591","10069","B04","OPP BLK 140",103.830120179475,1.27853827515735
"592","92049","B02","PARKWAY PARADE",103.905848260813,1.30296798458049
"593","65601","NIL","SUMANG STN EXIT B",103.898747921514,1.4084700627893
"594","24631","B01","BEF BENOI RD",103.678318733159,1.32057789185123
"595","66101","B01","BLK 516",103.873347875356,1.37093084920187
"596","52481","B02","TOA PAYOH POLYCLINIC",103.858555036589,1.33522257751902
"597","67461","B02A","AFT SENGKANG EAST AVE",103.89121017061,1.38570078310841
"598","64491","B06","HOUGANG 1",103.87910220187,1.37515516795535
"599","84621","B17","OPP BLK 716",103.924968666229,1.33832844500699
"600","65609","NIL","SUMANG STN EXIT A",103.898367042609,1.40839972521505
"601","76361","B07","BLK 430",103.950282194131,1.3599697343365
"602","55031","B46","OPP NCS HUB",103.843644556864,1.38949586466568
"603","13179","B04","CLIVEDEN AT GRANGE",103.826648792038,1.29927891729993
"604","59449","B02","OPP NAVAL BASE PR SCH",103.839516876175,1.41548596566113
"605","95071","B06","CHANGI BEACH CP 4",103.995206049264,1.38992427864198
"606","34019","B10","AFT LIM CHU KANG LANE 4",103.70771225978,1.43251812617858
"607","15099","B09","NATL LEADERSHIP INST",103.787894988384,1.28301943528485
"608","66089","B01","S'PORE POWER TRG INST",103.869420937109,1.34244217069171
"609","21149","B06","JURONG PORT WORKSHOPS",103.719878462862,1.31556562540788
"610","43151","B02","OPP GLENDALE PK CONDO",103.764910253775,1.36368778280815
"611","43341","B06","PRINCESS E PR SCH",103.74131727906,1.3497280287116
"612","58191","B04","AFT WELLINGTON RD",103.828814471396,1.45867796142219
"613","01129","B10","OPP STAMFORD PR SCH",103.858617695971,1.3034756787697
"614","84271","B06","AFT BEDOK IND PK E",103.944020468339,1.33657772032584
"615","45229","B31","BEF W'LANDS RD",103.757982490173,1.41156673075008
"616","45171","B06","SRI ARASAKESARI SIVAN TP",103.755355672338,1.4059837268029
"617","83269","B03","OPP OPERA EST PR SCH",103.92346227764,1.31899340736747
"618","02031","B01","ST ANDREW'S CATH",103.851215687176,1.29168202551689
"619","47091","B03","BEF SENOKO CRES",103.806032987647,1.46460296443498
"620","44271","B01","BEF BLKS 13/14",103.756142082394,1.37864314162007
"621","28341","B15","CHINESE GDN STN",103.732811542611,1.3424297133228
"622","44081","B04","BLK 296A",103.740857086582,1.3767506589098
"623","55179","B14","OPP CASTLE GREEN",103.842622385602,1.38568528629334
"624","99119","B01","OPP CHANGI GOLF CLUB",103.984311442554,1.39156842491769
"625","96131","B02","BLK 130",103.955264062553,1.34638161821311
"626","70091","B01","OPP TRAFFIC POLICE",103.891032205655,1.33071689318682
"627","98081","B37","AFT JLN BATALONG",103.964457381013,1.36186477554895
